725524,18.23
725554,23.51
725585,35.55
725616,39.39
725646,23.65
725677,34.32
725707,83.98
725738,250.03
725769,854.45
725797,314.71
725828,560.69
725858,1502.24
725889,630.28
725919,154.67
725950,154.24
725981,151.44
726011,195.52
726042,362.14
726072,366.05
726103,606.33
726134,833.98
726163,480.08
726194,1054.31
726224,762.51
726255,720.75
726285,1312.80
726316,835.07
726347,1539.21
726377,3076.43
726408,1909.30
726438,1962.12
726469,1253.74
726500,1034.67
726528,829.22
726559,324.54
726589,266.37
726620,1486.02
726650,3005.24
726681,2687.61
726712,6002.01
726742,10676.54
726773,14365.32
726803,51659.46
726834,36957.20
726865,438898.83
726893,3507.42
726924,73.21
726954,88.57
726985,187.11
727015,339.35
727046,230.48
727077,554.26
727107,524.39
727138,877.02
727168,1237.94
727199,789.54
727230,166.94
727258,213.32
727289,187.77
727319,198.99
727350,244.79
727380,259.48
727411,434.02
727442,772.46
727472,1152.41
727503,3343.48
727533,2495.22
727564,1757.41
727595,2316.07
727624,1903.48
727655,1619.83
727685,1257.14
727716,1257.75
727746,1181.45
727777,1447.92
727808,1773.24
727838,1866.66
727869,1815.18
727899,1300.85
727930,2259.56
727961,3397.11
727989,1441.34
728020,3326.22
728050,2430.28
728081,2676.49
728111,2461.37
728142,2916.19
728173,4359.96
728203,5902.32
728234,5892.16
728264,4010.32
728295,7065.02
728326,13442.03
728354,7784.35
728385,15710.86
728415,8784.03
728446,13532.65
728476,131.03
728507,56.46
728538,57.06
728568,60.30
728599,65.36
728629,53.25
728660,46.25
728691,56.54
728719,57.98
728750,85.47
728780,61.05
728811,60.84
728841,60.53
728872,51.11
728903,51.00
728933,44.11
728964,42.93
728994,41.22
729025,33.83
729056,36.11
729085,30.16
729116,29.42
729146,25.64
729177,29.65
729207,23.28
729238,25.01
729269,25.40
729299,23.48
729330,25.27
729360,23.94
729391,21.73
729422,26.14
729450,24.11
729481,21.84
729511,21.91
729542,21.08
729572,19.04
729603,20.78
729634,19.81
729664,19.93
729695,45.90
729725,39.87
729756,37.19
729787,34.32
729815,28.32
729846,25.16
729876,22.60
729907,21.02
729937,20.33
729968,19.23
729999,34.29
730029,41.60
730060,38.73
730090,31.24
730121,31.19
730152,38.97
730180,43.25
730211,36.12
730241,27.11
730272,22.01
730302,20.74
730333,19.51
730364,19.38
730394,18.91
730425,18.95
730455,18.99
730486,18.94
730517,18.87
730546,18.85
730577,18.62
730607,18.51
730638,18.04
730668,16.85
730699,16.52
730730,16.56
730760,16.60
730791,16.51
730821,16.19
730852,15.49
730883,15.20
730911,15.39
730942,16.02
730972,16.43
731003,17.28
731033,18.57
731064,19.00
731095,19.06
731125,19.06
731156,19.05
731186,19.05
731217,19.05
731248,18.97
731276,18.72
731307,18.38
731337,18.37
731368,18.10
731398,18.17
731429,17.84
731460,17.89
731490,19.59
731521,21.25
731551,23.03
731582,25.06
731613,25.68
731641,26.32
731672,26.32
731702,26.31
731733,26.09
731763,25.36
731794,23.50
731825,21.02
731855,19.54
731886,18.31
731916,16.91
731947,16.32
731978,16.30
732007,16.19
732038,15.96
732068,15.77
732099,15.80
732129,15.77
732160,15.86
732191,16.09
732221,16.41
732252,16.96
732282,17.50
732313,17.93
732344,18.47
732372,18.97
732403,19.32
732433,19.61
732464,19.75
732494,19.72
732525,19.75
732556,19.61
732586,19.25
732617,18.87
732647,18.24
732678,17.65
732709,17.28
732737,16.74
732768,16.19
732798,15.70
732829,15.18
732859,14.98
732890,14.66
732921,14.17
732951,13.95
732982,13.65
733012,13.19
733043,13.13
733074,12.93
733102,12.74
733133,12.58
733163,12.43
733194,12.03
733224,11.73
733255,11.43
733286,11.22
733316,11.18
733347,11.18
733377,11.18
733408,11.18
733439,11.18
733468,11.18
733499,11.37
733529,11.63
733560,12.09
733590,12.36
733621,12.92
733652,13.39
733682,13.66
733713,13.64
733743,13.66
733774,13.32
733805,12.66
733833,11.70
733864,11.11
733894,10.16
733925,9.54
733955,9.01
733986,8.65
734017,8.65
734047,8.65
734078,8.65
734108,8.65
734139,8.65
734170,8.65
734198,8.65
734229,8.72
734259,9.40
734290,9.94
734320,10.32
734351,10.66
734382,10.66
734412,10.66
734443,10.66
734473,10.66
734504,10.85
734535,11.17
734563,11.62
734594,11.74
734624,11.92
734655,12.10
734685,12.25
734716,12.42
734747,11.91
734777,11.70
734808,11.40
734838,10.90
734869,10.70
734900,10.40
734929,9.82
734960,9.35
734990,8.87
735021,8.39
735051,8.07
735082,7.85
735113,7.39
735143,7.23
735174,7.14
735204,7.16
735235,7.11
735266,7.12
735294,7.15
735325,7.26
735355,7.42
735386,7.90
735416,8.23
735447,8.45
735478,8.90
735508,9.25
735539,9.45
735569,9.90
735600,10.17
735631,10.43
735659,10.65
735690,10.87
735720,10.90
735751,10.90
735781,10.90
735812,10.90
735843,10.90
735873,10.92
735904,11.15
735934,11.58
735965,11.82
735996,12.15
736024,12.58
736055,12.68
736085,13.15
736116,13.58
736146,13.69
736177,14.15
736208,14.15
736238,14.15
736269,14.15
736299,14.15
736330,14.15
736361,14.15
736390,14.15
736421,14.15
736451,14.15
736482,14.15
736512,14.15
736543,14.15
736574,14.15
736604,14.05
736635,13.90
736665,13.65
736696,13.17
736727,12.82
736755,12.15
736786,11.59
736816,11.15
736847,10.15
736877,10.05
