736907,13.29
736904,13.13
736903,13.00
736902,12.98
736901,13.22
736900,12.88
736897,12.69
736896,13.10
736895,13.21
736894,12.94
736893,12.89
736890,13.05
736889,12.87
736888,12.94
736887,12.33
736886,11.98
736883,11.93
736882,12.17
736881,12.21
736880,12.43
736879,12.36
736876,12.37
736875,12.18
736874,12.08
736873,12.21
736872,12.27
736869,11.93
736868,12.04
736867,11.64
736866,11.86
736865,12.29
736862,12.28
736860,12.62
736859,12.94
736858,12.90
736855,12.85
736854,12.84
736853,12.87
736852,13.18
736851,13.18
736848,13.05
736847,12.82
736846,12.96
736845,13.36
736844,13.57
736841,13.68
736840,13.74
736839,13.94
736838,13.49
736837,13.40
736834,13.62
736833,13.15
736832,15.61
736831,15.70
736830,15.68
736827,15.45
736826,14.82
736825,14.73
736824,14.14
736823,14.08
736820,14.21
736819,13.60
736818,14.16
736817,13.99
736813,13.97
736812,13.73
736811,14.00
736810,14.34
736809,14.03
736805,13.88
736804,13.60
736803,14.10
736802,14.28
736798,14.08
736797,14.65
736796,14.68
736795,14.94
736792,14.70
736791,14.53
736790,14.57
736789,14.85
736788,14.67
736785,14.49
736784,14.45
736783,14.45
736782,13.95
736781,13.77
736778,13.48
736777,13.57
736776,13.66
736775,13.00
736774,13.60
736771,13.16
736770,13.71
736769,14.20
736768,13.59
736767,14.37
736764,14.31
736763,14.50
736762,14.55
736761,15.18
736760,15.10
736757,15.32
736756,15.11
736755,15.52
736750,15.18
736749,15.56
736748,15.70
736747,16.09
736746,15.92
736743,15.61
736742,15.86
736741,15.84
736740,15.82
736739,15.62
736736,15.58
736735,15.05
736734,15.10
736733,14.70
736732,14.96
736729,15.34
736728,14.89
736727,15.02
736726,15.02
736725,14.84
736722,15.62
736721,15.80
736719,16.04
736718,15.99
736715,16.00
736714,15.77
736713,15.79
736712,15.82
736711,15.75
736708,15.68
736707,15.90
736706,15.66
736705,15.48
736704,15.33
736701,15.66
736700,15.75
736699,15.50
736698,15.50
736697,14.66
736693,14.87
736692,14.78
736691,14.41
736690,14.42
736687,14.24
736686,14.01
736685,14.34
736684,14.35
736683,14.36
736680,14.76
736679,14.85
736678,14.74
736677,15.45
736676,15.60
736673,15.58
736672,15.70
736671,15.86
736670,16.15
736669,15.66
736666,15.83
736665,15.44
736664,16.00
736663,14.66
736662,15.46
736659,15.30
736658,15.58
736657,15.85
736656,15.93
736655,15.58
736652,14.52
736651,14.29
736650,14.74
736648,14.00
736645,14.01
736644,15.50
736643,16.65
736642,17.04
736641,17.21
736638,15.99
736637,16.13
736635,16.86
736634,17.69
736631,18.09
736630,18.09
736629,18.10
736628,18.00
736627,18.20
736624,17.95
736623,17.74
736622,17.62
736621,17.42
736620,16.90
736617,16.26
736616,15.76
736614,15.39
736613,15.73
736610,15.26
736609,15.10
736608,14.58
736607,14.02
736606,13.97
736603,13.57
736602,13.43
736601,13.85
736600,13.12
736599,13.40
736596,13.69
736595,14.00
736594,13.66
736593,13.50
736592,13.05
736589,13.16
736588,13.51
736587,13.11
736586,13.01
736585,13.95
736582,13.51
736581,14.22
736579,13.98
736578,13.83
736575,13.57
736574,13.00
736573,12.85
736572,13.09
736571,12.87
736568,12.55
736567,12.53
736566,12.40
736565,12.67
736564,12.35
736561,12.79
736560,12.88
736559,12.76
736558,12.49
736557,12.31
736554,12.00
736553,12.10
736552,11.56
736551,11.88
736550,11.91
736547,11.65
736546,12.01
736545,11.90
736544,11.36
736543,11.25
736540,11.87
736539,11.44
736538,11.51
736537,11.88
736536,12.03
736533,11.94
736532,11.85
736531,11.82
736530,11.78
736529,11.55
736526,11.02
736525,10.93
736524,10.63
736523,10.65
736522,10.36
736519,9.84
736518,9.56
736517,9.50
736516,9.29
736515,9.87
736512,9.82
736511,9.42
736510,9.50
736509,9.20
736508,8.78
736505,9.25
736504,9.67
736503,9.34
736502,9.53
736501,9.18
736498,8.95
736497,8.50
736496,8.51
736495,8.30
736494,8.62
736491,8.78
736490,9.18
736489,9.39
736488,8.62
736487,8.46
736484,8.57
736483,8.40
736482,8.18
736481,8.04
736480,8.38
736477,8.23
736475,8.67
736474,8.53
736473,8.50
736470,8.90
736469,8.96
736468,9.32
736467,9.50
736466,9.75
736463,9.46
736462,9.79
736461,10.25
736460,10.21
736459,9.48
736456,10.08
736455,9.81
736454,9.92
736453,9.78
736452,10.17
736449,10.23
736448,10.23
736447,10.25
736446,9.67
736445,9.33
736442,9.75
736440,9.48
736439,9.62
736438,9.24
736435,9.69
736434,9.16
736433,9.51
736432,9.03
736431,8.39
736428,8.26
736427,7.70
736426,7.58
736425,7.83
736424,7.58
736421,8.36
736420,8.35
736419,8.44
736418,8.49
736417,8.44
736413,7.81
736412,7.78
736411,8.11
736410,8.06
736407,8.12
736406,8.10
736405,7.23
736404,6.61
736403,7.40
736400,8.09
736399,7.95
736398,7.60
736397,7.47
736396,7.37
736393,7.22
736392,6.57
736391,5.65
736390,5.31
736389,5.14
736386,4.87
736385,4.89
736384,4.87
736383,4.92
736382,5.04
736379,4.46
736378,4.59
736377,4.68
736376,4.44
736375,4.52
736372,4.45
736371,4.23
736370,4.31
736365,4.54
736364,4.73
736363,4.49
736362,4.30
736361,4.72
736358,4.84
736357,4.60
736356,4.57
736355,4.20
736351,4.41
736350,4.50
736349,4.43
736348,4.66
736347,4.80
736344,5.17
736343,5.69
736342,5.27
736341,5.53
736340,6.09
736337,6.27
736336,6.26
736335,6.40
736334,6.68
736333,6.87
736328,6.70
736327,6.69
736326,6.70
736321,6.93
736320,6.79
736319,6.64
736316,7.02
736315,7.20
736314,7.29
736313,7.42
736312,7.21
736309,7.25
736308,7.45
736307,7.65
736306,7.13
736305,7.19
736302,7.52
736301,7.98
736300,7.52
736299,7.49
736298,7.67
736295,7.60
736294,7.92
736293,7.90
736292,8.50
736291,8.08
736287,7.84
736286,7.82
736285,7.76
736284,7.70
736281,7.27
736280,7.58
736279,7.72
736278,7.61
736277,7.64
736274,7.82
736273,8.11
736272,8.08
736271,8.48
736267,7.71
736266,7.61
736265,7.70
736264,7.60
736263,7.85
736260,7.99
736259,8.02
736258,7.75
736257,8.05
736256,7.95
736253,7.95
736252,8.00
736251,7.96
736250,8.13
736246,8.80
736245,8.75
736244,8.47
736243,8.19
736242,7.82
736239,7.77
736238,7.02
736237,7.24
736236,6.59
736235,6.44
736232,6.82
736231,6.96
736230,6.82
736229,6.97
736228,7.30
736225,7.60
736224,7.86
736223,8.14
736222,7.65
736221,7.72
736218,7.66
736217,7.97
736216,8.39
736215,8.64
736211,8.51
736210,8.76
736209,8.82
736208,8.59
736207,9.19
736204,9.00
736203,8.89
736202,8.11
736201,7.90
736200,7.76
736197,8.30
736196,8.73
736195,8.79
736194,9.00
736193,9.12
736190,9.30
736189,9.51
736188,9.88
736187,9.83
736186,9.95
736183,9.69
736182,10.32
736181,10.01
736180,10.18
736179,10.02
736176,10.50
736175,10.47
736174,10.72
736173,9.97
736172,9.51
736169,10.04
736168,10.17
736167,10.36
736166,10.77
736165,10.79
736162,11.40
736161,11.92
736160,11.80
736159,12.00
736158,11.82
736155,11.79
736153,11.55
736152,11.78
736151,11.48
736148,11.73
736147,12.30
736146,12.18
736145,12.71
736144,12.75
736141,13.21
736140,12.60
736139,13.20
736138,12.97
736137,13.20
736134,13.17
736133,13.44
736132,13.19
736131,13.35
736130,12.99
736127,13.02
736126,13.05
736125,13.05
736124,12.97
736123,12.57
736120,12.56
736118,12.83
736117,12.84
736116,12.37
736113,12.33
736112,12.67
736111,12.55
736110,12.39
736109,12.80
736106,13.08
736105,13.45
736104,12.89
736103,12.91
736102,13.78
736099,14.06
736098,13.89
736097,13.97
736096,13.79
736095,13.72
736092,13.52
736091,13.70
736090,13.64
736089,14.38
736088,13.80
736084,13.05
736083,12.82
736082,12.78
736081,12.58
736078,13.26
736077,12.92
736076,13.12
736074,13.09
736071,13.01
736070,12.93
736069,13.33
736068,12.49
736067,12.27
736064,11.82
736063,11.56
736062,10.60
736061,10.89
736060,10.69
736056,10.72
736055,10.21
736054,9.73
736053,9.72
736050,9.38
736049,9.35
736048,9.84
736047,9.39
736046,9.35
736043,9.35
736042,8.90
736041,9.27
736040,8.89
736039,8.46
736036,8.30
736035,8.50
736034,8.79
736033,8.55
736032,8.91
736029,9.24
736028,9.28
736027,9.21
736026,9.60
736025,9.40
736022,9.57
736021,9.27
736020,9.38
736019,9.86
736018,9.49
736015,9.67
736014,9.75
736013,10.12
736008,9.99
736007,9.50
736006,9.03
736005,8.92
736004,9.28
736001,9.12
736000,9.80
735999,10.02
735998,10.00
735997,8.66
735994,8.18
735993,8.75
735992,9.03
735991,10.17
735990,9.91
735987,10.00
735986,10.25
735985,9.82
735984,9.32
735983,9.19
735980,9.44
735979,9.34
735978,8.74
735977,9.00
735976,8.91
735973,9.40
735972,9.18
735971,8.67
735970,8.33
735969,8.61
735966,9.36
735963,10.02
735962,10.28
735959,10.30
735956,10.97
735955,10.32
735952,9.83
735951,9.46
735950,9.66
735949,9.38
735948,9.18
735945,10.11
735944,10.82
735943,10.83
735942,11.36
735941,11.50
735938,12.26
735937,12.23
735936,12.73
735935,12.13
735934,12.32
735931,12.80
735930,13.44
735929,14.10
735928,14.15
735927,14.21
735924,14.30
735922,12.78
735921,12.45
735920,12.60
735917,13.20
735916,13.60
735915,14.11
735914,14.00
735913,13.98
735910,14.27
735909,14.06
735908,14.40
735907,14.82
735906,14.85
735903,15.28
735902,14.32
735901,14.02
735900,15.03
735899,14.29
735896,16.30
735895,15.41
735894,16.61
735893,16.68
735892,17.92
735889,19.09
735888,18.65
735887,20.15
735886,21.65
735885,22.13
735882,20.02
735881,21.20
735880,20.85
735879,21.21
735878,20.39
735875,18.35
735874,17.30
735873,17.09
735872,18.09
735871,18.60
735868,20.94
735867,19.84
735866,20.23
735865,20.13
735864,20.59
735861,20.91
735860,21.29
735859,22.12
735858,21.55
735857,20.55
735854,20.14
735853,21.21
735852,20.95
735851,21.48
735850,21.70
735847,22.82
735846,22.79
735845,23.95
735844,24.56
735843,23.83
735840,23.35
735839,22.80
735838,22.84
735837,21.84
735836,22.04
735833,20.92
735832,21.30
735831,21.36
735830,20.91
735829,20.40
735826,20.06
735825,18.60
735824,18.69
735823,19.67
735822,20.14
735819,19.31
735818,20.15
735817,20.31
735816,19.70
735815,19.45
735812,19.01
735811,19.10
735810,19.85
735809,19.62
735808,20.15
735805,20.49
735804,20.31
735803,20.26
735802,21.05
735801,20.90
735798,20.52
735797,19.56
735796,19.31
735795,19.26
735794,19.10
735791,18.28
735790,18.11
735788,17.33
735787,17.28
735784,17.50
735783,17.50
735782,17.12
735781,17.19
735780,17.29
735777,17.20
735776,17.32
735775,17.29
735774,17.64
735773,18.30
735770,18.70
735768,19.00
735767,18.32
735766,18.74
735763,18.99
735761,18.88
735760,18.34
735759,18.07
735756,17.68
735755,16.32
735754,16.60
735753,16.90
735752,16.60
735749,16.69
735748,17.30
735747,17.70
735746,17.49
735745,17.86
735742,17.70
735741,17.65
735740,17.46
735739,17.30
735738,17.94
735735,18.05
735734,18.03
735733,18.29
735732,17.96
735731,18.03
735728,17.67
735727,17.88
735726,18.58
735725,18.24
735724,17.57
735721,17.60
735719,16.57
735718,16.69
735717,16.56
735714,16.03
735713,16.13
735712,16.03
735711,15.96
735706,16.38
735705,15.78
735704,15.32
735703,15.93
735700,16.19
735699,15.68
735698,15.85
735697,15.99
735696,16.46
735693,15.44
735692,15.40
735691,16.56
735690,15.81
735689,15.78
735686,15.66
735685,15.57
735684,14.40
735683,14.48
735682,14.40
735679,14.02
735678,13.99
735677,13.34
735676,12.97
735675,12.57
735672,12.78
735671,13.11
735670,13.32
735669,13.11
735668,13.01
735665,13.32
735664,13.43
735663,13.29
735658,13.59
735657,14.04
735656,13.68
735655,14.18
735654,14.50
735651,14.15
735650,14.16
735649,14.20
735648,14.11
735647,14.43
735644,14.58
735643,14.61
735642,14.96
735641,14.96
735640,14.61
735637,14.45
735636,14.21
735635,13.83
735634,14.09
735633,13.85
735630,14.70
735629,14.70
735628,14.80
735627,15.05
735626,15.11
735623,15.10
735622,15.47
735621,15.84
735620,15.34
735619,15.18
735616,15.51
735615,15.59
735614,16.04
735613,15.70
735612,15.77
735609,15.97
735608,15.70
735607,16.19
735606,16.16
735605,16.62
735602,16.42
735601,16.75
735598,17.08
735595,16.93
735594,16.92
735591,17.06
735588,16.91
735587,17.25
735586,16.84
735585,16.80
735584,17.34
735581,17.03
735580,16.86
735579,16.78
735578,17.30
735577,17.25
735574,17.23
735573,17.63
735572,17.40
735571,17.51
735570,17.36
735567,19.12
735566,18.66
735565,18.97
735564,19.08
735563,20.36
735560,20.67
735559,20.90
735557,21.11
735556,21.44
735552,20.45
735551,19.94
735550,19.55
735549,20.09
735546,19.64
735545,20.00
735544,20.41
735543,20.25
735542,20.22
735539,19.86
735538,20.43
735537,19.95
735536,19.70
735535,19.89
735532,18.49
735531,18.24
735530,18.33
735529,18.55
735528,18.88
735525,17.93
735524,18.21
735523,18.35
735522,18.42
735521,18.27
735518,18.10
735517,18.15
735516,18.07
735515,18.31
735514,18.62
735511,18.67
735510,18.54
735509,18.78
735508,18.67
735507,18.36
735504,18.50
735503,18.59
735502,18.80
735501,18.77
735500,19.12
735497,18.94
735496,19.16
735495,18.90
735494,18.53
735493,18.45
735490,18.13
735489,17.85
735488,18.25
735487,18.34
735486,18.17
735483,17.76
735482,17.54
735481,16.85
735480,16.78
735479,16.94
735476,16.80
735475,16.90
735474,17.16
735473,17.45
735472,18.19
735469,18.55
735468,18.26
735467,17.34
735466,17.13
735465,17.83
735462,17.78
735461,17.83
735460,16.89
735459,16.37
735458,16.53
735455,17.08
735454,16.65
735453,16.25
735452,16.28
735451,16.65
735448,16.81
735447,16.94
735446,16.29
735445,16.46
735444,16.68
735441,16.95
735440,16.84
735439,16.39
735438,16.41
735437,16.30
735434,15.88
735433,16.10
735432,16.06
735431,15.75
735430,15.54
735427,15.43
735426,15.80
735425,15.21
735423,14.98
735420,15.15
735419,15.96
735418,15.90
735417,15.39
735416,16.16
735413,16.18
735412,16.38
735411,16.15
735410,16.00
735409,15.91
735406,16.46
735405,17.02
735404,17.20
735403,17.83
735402,18.09
735399,18.06
735398,18.80
735397,18.12
735396,18.53
735395,18.88
735392,18.84
735391,19.46
735390,19.42
735389,20.07
735388,20.29
735385,20.05
735383,19.85
735382,20.07
735381,19.94
735378,20.05
735377,19.86
735376,19.92
735375,20.24
735374,20.20
735371,19.95
735370,19.75
735369,19.57
735368,19.55
735367,19.39
735364,19.95
735363,20.24
735362,20.29
735361,20.62
735360,20.35
735357,20.00
735356,20.25
735354,20.09
735353,20.35
735350,19.29
735349,19.20
735348,19.45
735347,19.18
735346,18.77
735343,18.48
735342,17.82
735341,17.17
735340,17.70
735339,17.23
735336,17.96
735335,17.99
735334,18.42
735333,18.15
735332,17.41
735329,17.80
735328,17.72
735327,18.00
735326,17.70
735325,18.04
735321,18.35
735320,18.42
735319,18.59
735318,18.63
735315,18.63
735314,18.53
735313,18.85
735312,19.10
735311,19.20
735308,19.09
735307,19.38
735306,18.76
735305,18.74
735304,18.93
735301,18.37
735300,18.95
735299,18.05
735298,16.56
735297,16.50
735294,16.90
735293,16.61
735292,16.81
735291,16.74
735290,16.95
735287,17.15
735286,17.32
735285,17.62
735284,18.10
735283,17.90
735280,17.63
735279,17.67
735278,17.80
735273,17.74
735272,17.50
735271,17.60
735270,18.08
735269,18.00
735266,18.46
735265,18.08
735264,18.20
735263,19.11
735262,19.37
735258,19.61
735257,19.55
735256,19.58
735255,19.39
735252,19.58
735251,19.71
735250,19.84
735249,19.82
735248,19.85
735245,19.88
735244,19.83
735243,19.68
735242,19.50
735241,20.08
735238,20.48
735237,20.40
735236,19.69
735231,19.52
735230,19.41
735229,20.06
735224,20.69
735223,21.05
735222,20.93
735221,20.17
735220,19.92
735217,20.21
735216,19.57
735215,19.85
735214,19.99
735213,19.57
735210,19.08
735209,18.70
735208,18.94
735207,18.82
735206,19.00
735203,18.66
735202,19.15
735201,18.65
735200,18.51
735199,18.82
735196,19.17
735195,18.65
735194,18.62
735192,19.13
735189,19.03
735187,19.80
735186,20.47
735185,20.44
735182,20.78
735181,20.61
735180,21.18
735179,21.68
735178,21.24
735174,20.85
735173,20.80
735172,21.53
735171,21.35
735168,22.10
735167,21.75
735166,21.54
735165,21.67
735164,22.05
735161,22.25
735160,22.50
735159,22.62
735158,22.80
735157,22.80
735153,22.50
735152,22.12
735151,22.22
735150,22.41
735147,22.25
735146,22.40
735145,22.34
735144,22.70
735143,22.51
735140,22.37
735139,22.71
735138,22.77
735137,22.74
735136,22.96
735133,22.70
735132,22.93
735131,22.67
735130,23.20
735129,23.25
735126,23.30
735125,22.90
735124,21.99
735123,21.72
735122,21.23
735118,21.00
735117,20.59
735116,20.43
735115,20.68
735112,20.75
735111,21.04
735110,21.21
735109,21.34
735108,21.37
735105,21.23
735104,21.28
735103,21.49
735102,21.24
735101,21.58
735098,21.55
735097,21.46
735096,21.05
735095,20.84
735094,21.03
735091,21.07
735090,21.00
735089,21.18
735088,20.25
735087,19.92
735084,19.94
735083,19.60
735082,19.82
735081,19.50
735080,20.31
735077,20.17
735076,19.26
735075,19.00
735074,18.79
735073,18.96
735070,19.18
735069,19.62
735068,19.33
735067,19.25
735066,19.35
735063,19.55
735062,18.58
735061,18.54
735060,18.39
735056,19.20
735055,19.60
735054,18.95
735053,18.99
735052,18.36
735049,18.25
735048,17.70
735047,17.64
735046,18.00
735045,17.80
735042,19.55
735041,19.27
735040,19.90
735039,19.65
735038,18.90
735035,18.55
735034,18.17
735033,18.90
735032,18.60
735031,18.39
735028,18.88
735026,19.09
735025,18.80
735024,19.11
735021,18.80
735020,19.13
735019,18.35
735018,18.85
735017,18.79
735014,18.64
735013,18.70
735012,19.23
735011,19.71
735010,20.40
735007,19.07
735006,18.43
735005,19.29
735004,18.49
735003,18.90
735000,19.53
734999,19.92
734998,20.16
734997,20.26
734996,20.58
734993,20.48
734992,21.40
734991,22.00
734989,21.29
734986,20.93
734985,21.24
734984,21.13
734983,21.24
734982,21.28
734979,21.46
734978,21.45
734977,21.76
734976,21.58
734975,21.51
734972,21.67
734971,22.01
734970,21.35
734969,21.19
734968,21.59
734964,22.00
734963,21.76
734962,22.55
734961,23.23
734958,23.35
734957,23.32
734956,23.39
734955,23.80
734954,24.21
734951,23.70
734950,23.80
734949,24.11
734948,24.27
734947,24.51
734944,24.35
734943,24.22
734942,24.83
734941,24.43
734940,23.43
734937,23.71
734936,24.09
734935,23.98
734934,23.75
734933,24.59
734930,25.30
734929,24.88
734928,24.31
734927,24.33
734926,24.35
734923,24.48
734922,23.92
734921,23.89
734916,24.05
734915,23.88
734914,23.10
734913,23.21
734912,24.36
734909,23.50
734908,25.50
734907,25.43
734906,25.60
734905,24.86
734902,24.61
734901,24.53
734900,24.95
734899,24.57
734898,24.57
734895,24.67
734894,24.92
734892,25.40
734891,25.13
