736907,37.32
736904,37.10
736903,36.96
736902,36.92
736901,37.09
736900,37.00
736897,36.77
736896,36.76
736895,36.72
736894,37.26
736893,37.22
736890,37.58
736889,37.50
736888,37.40
736887,37.00
736886,36.45
736883,36.16
736882,36.51
736881,37.03
736880,36.93
736879,37.08
736876,36.75
736875,36.51
736874,36.15
736873,36.16
736872,36.49
736869,35.49
736868,35.61
736867,35.58
736866,35.54
736865,36.34
736862,36.15
736860,36.41
736859,36.09
736858,35.65
736855,35.65
736854,36.22
736853,36.60
736852,36.01
736851,35.44
736848,35.48
736847,35.13
736846,35.55
736845,35.93
736844,35.82
736841,36.00
736840,35.05
736839,35.72
736838,35.43
736837,34.88
736834,35.58
736833,34.68
736832,39.43
736831,40.25
736830,40.30
736827,40.13
736826,39.75
736825,39.08
736824,38.89
736823,38.79
736820,38.70
736819,38.10
736818,39.39
736817,40.05
736813,39.26
736812,39.01
736811,38.79
736810,38.72
736809,38.47
736805,37.74
736804,38.30
736803,38.64
736802,38.78
736798,37.12
736797,37.81
736796,37.86
736795,37.93
736792,38.00
736791,37.71
736790,38.01
736789,38.72
736788,38.52
736785,37.90
736784,38.54
736783,39.00
736782,38.43
736781,38.56
736778,38.28
736777,37.87
736776,38.08
736775,37.77
736774,38.60
736771,38.18
736770,39.31
736769,39.82
736768,39.44
736767,39.83
736764,39.12
736763,39.10
736762,38.98
736761,39.43
736760,40.10
736757,40.26
736756,39.54
736755,39.95
736750,40.03
736749,40.35
736748,40.97
736746,41.04
736743,40.85
736742,40.87
736741,41.68
736740,40.00
736739,39.87
736736,40.06
736735,39.93
736734,39.75
736733,38.75
736732,38.01
736729,38.29
736728,37.51
736727,37.62
736726,37.24
736725,37.24
736722,38.05
736721,38.25
736719,37.74
736718,37.83
736715,36.60
736714,36.49
736713,36.69
736712,36.98
736711,36.01
736708,35.98
736707,36.73
736706,35.82
736705,35.75
736704,35.87
736701,35.70
736700,35.58
736699,35.10
736698,34.95
736697,33.53
736693,33.85
736692,33.48
736691,32.71
736690,32.73
736687,32.47
736686,32.05
736685,31.79
736684,31.80
736683,31.01
736680,31.87
736679,32.45
736678,32.58
736677,32.65
736676,32.50
736673,33.90
736672,33.80
736671,34.00
736670,34.27
736669,33.82
736666,33.94
736665,33.80
736664,35.42
736663,34.74
736662,35.60
736659,34.86
736658,35.10
736657,35.47
736656,35.80
736655,35.68
736652,35.39
736651,35.06
736650,36.14
736648,34.44
736645,34.65
736644,35.10
736643,36.94
736642,38.16
736641,38.07
736638,36.75
736637,36.45
736635,37.25
736634,38.40
736631,37.11
736630,36.80
736629,36.03
736628,35.81
736627,36.00
736624,36.31
736623,36.37
736622,36.26
736621,36.86
736620,36.35
736617,35.57
736616,34.91
736614,34.52
736613,34.64
736610,34.59
736609,34.27
736608,33.99
736607,33.34
736606,33.05
736603,32.29
736602,32.35
736601,33.20
736600,32.96
736599,32.59
736596,32.85
736595,32.93
736594,32.41
736593,32.10
736592,32.03
736589,31.80
736588,32.54
736587,31.85
736586,31.82
736585,32.46
736582,32.05
736581,33.31
736579,33.71
736578,33.39
736575,33.38
736574,32.90
736573,32.59
736572,33.27
736571,33.05
736568,32.48
736567,32.09
736566,32.19
736565,32.35
736564,32.40
736561,33.04
736560,33.25
736559,33.32
736558,32.88
736557,33.02
736554,32.67
736553,32.43
736552,31.62
736551,31.88
736550,31.82
736547,32.03
736546,32.22
736545,32.04
736544,30.75
736543,30.39
736540,30.72
736539,30.16
736538,30.50
736537,30.38
736536,30.77
736533,31.01
736532,30.82
736531,31.24
736530,30.75
736529,30.94
736526,30.42
736525,30.52
736524,29.67
736523,29.07
736522,29.32
736519,29.04
736518,28.27
736517,27.99
736516,27.88
736515,28.08
736512,28.10
736511,27.55
736510,26.92
736509,26.33
736508,25.44
736505,26.32
736504,27.27
736503,26.25
736502,26.72
736501,26.73
736498,26.29
736497,26.35
736496,25.88
736495,26.01
736494,26.39
736491,26.27
